URL,identifier,offering_date
https://realt.co/product/s-616-e-131st-st-cleveland-oh-44108/,0x19A6a39B746c4647A01a3Bf80751155969DDb15A,"July 8, 2022"
https://realt.co/product/11898-laing-st-detroit-mi-48224/,0xc1c1031e4A44B98707203480029e6576CB3267e3,"July 18, 2022"
https://realt.co/product/80-colser-dr-covington-ga-30016/,0x591882dC0581A69f377dF4CaD2CeE4E9855ef34D,"March 16, 2023"
https://realt.co/product/2-holdings-tappan-st-detroit-mi-48234/,0xdfdc10a5dbb68d36782a0933678dc187ec1c2ea4,"October 12, 2023"
https://realt.co/product/10862-marne-st-detroit-mi-48224/,0xD79e63912dbeB409ea350138503A9eb29d73728F,"December 16, 2022"
https://realt.co/product/19201-westphalia-st-detroit-mi-48205/,0x830B0e9a5ecf36D0A886D21e1C20043cD2d16515,"December 4, 2020"
https://realt.co/product/14409-linnhurst-st-detroit-mi-48205/,0x5B571D103e670848ce8CdE37f93821c9c93c7c43,"June 15, 2022"
https://realt.co/product/1-holdings-harding-st-detroit-mi-48214/,0x717bfbfa88859ac34f9772d92749c4b384c6b479,"April 20, 2023"
https://realt.co/product/15824-cheyenne-st-detroit-mi-48235/,0x4df8c0990e1f02810d6a27c452cd70b39f2e0a2c,"September 15, 2023"
https://realt.co/product/13628-tacoma-st-detroit-mi-48205/,0xe1C4610477da28f6852CeD5666AA6f3CCBd73b02,"October 13, 2022"
https://realt.co/product/15860-steel-ave-detroit-mi-48227/,0x707d18db2f7ffdb79d99dedf8f2110cb8966d7ff,"December 7, 2023"
https://realt.co/product/305-moss-st-highland-park-mi-48203/,0x954f393fF46DA9cFc07A9052D7C669710cf48eD4,"December 22, 2022"
https://realt.co/product/4021-e-outer-dr-detroit-mi-48234/,0xf552ac17a396487f233a696bf52b82bf53080c6d,"September 20, 2023"
https://realt.co/product/324-piper-blvd-detroit-mi-48215/,0x03CBe3DDa83908ad48643D6A1B5b13d11ACAF845,"June 15, 2022"
https://realt.co/product/10048-grayton-st-detroit-mi-48224-2/,0xbfe5ea655166328db63e58c9a683d44b0e769a04,"December 27, 2023"
https://realt.co/product/14916-hubbell-st-detroit-mi-48227/,0x18cc3ce7ed17e47c669982b6c94a0fe2a0b9606e,"September 15, 2023"
https://realt.co/product/1-holdings-french-rd-detroit-mi-48214/,0x60888b47Eb7290EaA8823568FCFFA17Da1A853D9,"April 7, 2023"
https://realt.co/product/18703-gilchrist-st-detroit-mi-48235/,0xc84842aa7578924962e48f39c4ebfb5d52e5dfd8,"January 4, 2024"
https://realt.co/product/12789-birwood-st-detroit-mi-48238/,0x5ff86216bac301010d471e4b0f659a68cca4f0c6,"January 4, 2024"
https://realt.co/product/14881-greenfield-rd-detroit-mi-48227/,0xf3c4c10ab96f9B6d7719De63f4219f69078Df976,"November 3, 2022"
https://realt.co/product/4342-4344-cortland-st-detroit-mi-48204/,0xEe2daCc1E9264cbCb19C46863373fbFf4Ba7a9Bd,"March 21, 2022"
https://realt.co/product/9465-beaconsfield-st-detroit-mi-48224/,0x750FA12Ae51d1515c893C1aaABE2C135937a2c8B,"February 4, 2021"
https://realt.co/product/17335-bradford-st-detroit-mi-48205/,0x14082eef0e5ccc9d2d36cf627c45f07f3b0a54dd,"November 16, 2023"
https://realt.co/product/10003-pinehurst-st-detroit-mi-48204/,0x4471962eeffEC57A33fa4e0793EFEEC07684dFFB,"June 28, 2021"
https://realt.co/product/1-holdings-n-arcola-st-detroit-mi-48234/,0xa6662b6c605afb2cd635b2511efb10a04a08e79b,"October 7, 2023"
https://realt.co/product/19163-mitchell-st-detroit-mi-48234/,0x4Cc53Ee5ef306a95d407321d4B4acc30814C04ee,"December 4, 2020"
https://realt.co/product/10518-woodland-ave-cleveland-oh-44104/,0xbdC1F8ccD117FE4e34f6c78f5293cD126b0C0474,"December 13, 2021"
https://realt.co/product/4421-lillibridge-st-detroit-mi-48214/,0x34a1a58de8ff7ea0a690888d9b8ae646a8480fa4,"July 14, 2023"
https://realt.co/product/18608-18612-detroit-rd-grosse-point-mi-48224/,0xA48Ddf8D4F9b03c63d6340B5E0D2AF293Ab516Ea,"October 20, 2022"
https://realt.co/product/8744-homer-st-detroit-mi-48209/,0x3c5654362fA005393Ad9c793FE0fa74F0Cd95Bbb,"October 27, 2022"
https://realt.co/product/19555-barlow-st-detroit-mi-48205/,0xff4cfb758c8bc84ecc76968e82cb949ba22401d3,"January 4, 2024"
https://realt.co/product/11401-winthrop-st-detroit-mi-48227/,0x5d1cdfb3038f25c331fef652f75b3339ac4c52a1,"November 17, 2023"
https://realt.co/product/15379-patton-st-detroit-mi-48223/,0x81CEA1a7c83d5caeD483Dd4Da59bfE98f24Ef687,"July 20, 2021"
https://realt.co/product/9166-devonshire-rd-detroit-mi-48224/,0xa69D7d4DdF397f3D1E7EbAf108555d1107b3B117,"July 20, 2020"
https://realt.co/product/4437-lillibridge-st-detroit-mi-48214/,0x969e3e55c8a4d9c4cd5e2660a2000ae12aad9e3e,"July 27, 2023"
https://realt.co/product/14622-hubbell-ave-detroit-mi-48227/,0xDcfE90e59B574839E028EC28E78018B84B6FcdAb,"September 22, 2022"
https://realt.co/product/9244-mendota-st-detroit-mi-48204/,0x80d2956433a1622c336480ba5357350a30644c0a,"August 24, 2023"
https://realt.co/product/13000-promenade-st-detroit-mi-48213/,0xbd42a15a05d51158ca3c46cfd26fb19476f91ce6,"September 1, 2023"
https://realt.co/product/14839-wisconsin-st-detroit-mi-48238/,0x10C2c7a5342988818eb6726faE369299d8FB6328,"July 20, 2021"
https://realt.co/product/10604-somerset-ave-detroit-mi-48224/,0x8626B38267e4FC0D8C92E0bB86F97Acab3f6AA05,"October 28, 2020"
https://realt.co/product/15611-e-seven-mile-rd-detroit-mi-48205/,0x2F4974a3BE7355CF8915aB34099F35ed44293128,"October 20, 2022"
https://realt.co/product/5250-philip-ave-maple-heights-oh-44137/,0x347892d4cd347d546ec6ba9f70e77a7c03257e66,"January 18, 2024"
https://realt.co/product/17809-charest-st-detroit-mi-48212/,0x31AA5fA895Fd186fDE12347A6fCaf540875b6434,"March 22, 2021"
https://realt.co/product/4252-e-163rd-st-cleveland-oh-44128/,0x41117a12a97268906623e241590a1bbe6608275e,"January 25, 2024"
https://realt.co/product/16728-16730-woodingham-dr-detroit-mi-48221/,0xc7697f5e86a102eaf4000719a2dc477d65beea7d,"December 11, 2023"
https://realt.co/product/8056-e-hollywood-st-detroit-mi-48234/,0x7Ad92301442b73BED8d9696d704Ac24a0fEF3B69,"September 15, 2022"
https://realt.co/product/s-17204-bradford-ave-detroit-mi-48205/,0x0fd357eA71AD533c6b8A62520321Ed286Ed9a0C2,"August 25, 2022"
https://realt.co/product/20418-andover-st-detroit-mi-48203/,0xC363eA8a468B3970Ef93140D5D4ad9D124178F6e,"August 3, 2021"
https://realt.co/product/9415-9417-ravenswood-st-detroit-mi-48204/,0x65d81BF81a65b177012B323F14970071c5099226,"April 28, 2022"
https://realt.co/product/11957-olga-st-detroit-mi-48213/,0xDd833D0eEF6d5d7Cec781b03c19f3B425F3039Df,"June 4, 2021"
https://realt.co/product/14329-strathmoor-st-detroit-mi-48227/,0xe5B46b4c5c7F974e55DeD0b0099c02774f0023c1,"September 15, 2022"
https://realt.co/product/12050-bryden-st-detroit-mi-48204/,0x1d9Fd5c3FbFd4758F22438a336068b813872cEfC,"January 26, 2023"
https://realt.co/product/402-s-kostner-ave-chicago-il-60624/,0xE255cAF8893382465368b8e1cd4Ef8436ACf0ADE,"May 4, 2021"
https://realt.co/product/19003-19005-moross-rd-detroit-mi-48224/,0x5cc180bf9091a2284624567ee3c5a2a465656301,"April 27, 2023"
https://realt.co/product/601-milton-st-toledo-oh-43605/,0x2B683F8cC61dE593F089bdDDc01431c0D7CA2EE2,"September 17, 2021"
https://realt.co/product/10099-greensboro-st-detroit-mi-48224/,0x9Ea9b45a500dd4346163Ce7483dEA2294ae88d1D,"September 28, 2022"
https://realt.co/product/4628-lillibridge-st-detroit-mi-48214/,0x7318c373695f8f3c8987a158d41d65eed4badb25,"July 26, 2023"
https://realt.co/product/9943-marlowe-st-detroit-mi-48227/,0x57eaDD2A542cFE9F00A37F55dF4D5062f857C0E8,Not found
https://realt.co/product/9201-longacre-st-detroit-mi-48228/,0x1106d8755FFaFb1f1820b3668e354336d9085A12,"September 29, 2022"
https://realt.co/product/14903-promenade-st-detroit-mi-48213/,0xb0bd62447ec79ae63407f34d27cb7e536c28179e,"November 8, 2023"
https://realt.co/product/4340-east-71-cleveland-oh-44105/,0xA68b7779504b0AE372ddCC109f8786DB9B91e93e,"October 20, 2020"
https://realt.co/product/338-willard-st-toledo-oh-43605/,0x4505F5bFF6bAdA5a20b1A008c6Db3CD9545027a4,"September 17, 2021"
https://realt.co/product/19731-shields-st-detroit-mi-48234/,0xab269dcd4a424cb8fa9432adc37d021c3d183578,"November 10, 2023"
https://realt.co/product/11830-camden-ave-detroit-mi-48213/,0xA12a334F563c1a9fef29cF11fAc7E148fd54463b,"November 14, 2022"
https://realt.co/product/13606-winthrop-st-detroit-mi-48227/,0x804f6baa10615c85e4b4a5bc4efe516d9f7a4365,"May 24, 2021"
https://realt.co/product/18613-anglin-st-detroit-mi-48234/,0x53279e01efda8c67404ce98462b831611d5dcca2,"August 23, 2023"
https://realt.co/product/16810-bringard-dr-detroit-mi-48205/,0xA14d2507a2b96Adc13CB19642802FD4EaF9a8a32,"September 28, 2022"
https://realt.co/product/10621-vernon-ave-garfield-heights-oh-44125/,0xf87749b95a5179f36ce75b52c7d3d5a6dd28fe19,"January 25, 2024"
https://realt.co/product/14229-wilshire-drive-detroit-mi-48213/,0xb09850e2B93aa3AAa1476bF0c007cfc960E2de79,"March 22, 2021"
https://realt.co/product/12318-imperial-ave-cleveland-oh-44120/,0x06cc12368fA6A3D4dc0872C60331156a21cDcc9C,"October 27, 2022"
https://realt.co/product/11300-roxbury-st-detroit-mi-48224/,0x9b5B4886033B4ABc5Eb0552ffF7c15A67C3c47C7,"April 7, 2021"
https://realt.co/product/18276-appoline-st-detroit-mi-48235/,0x21f1aF3e751317a2F7De7Df31D5d092E6A907Bde,"May 8, 2020"
https://realt.co/product/618-e-79th-st-chicago-il-60619/,0xdaF6b273691372E4EB2Fe353624F8F4f768C2099,"August 17, 2022"
https://realt.co/product/9950-beaconsfield-st-detroit-mi-48224/,0xce0ef526bdc57064fe556a9b2614eeb66608892f,"November 15, 2023"
https://realt.co/product/2703-2705-w-grand-st-detroit-mi-48238/,0x994C698175e5dBe405a46dF94FBD54999A3676c2,"April 28, 2022"
https://realt.co/product/1-holdings-monterey-st-detroit-mi-48206/,0xa3947ea22a8200b217885a7e9c9bcbf704349509,"November 29, 2023"
https://realt.co/product/18466-fielding-st-detroit-mi-48219/,0x9A99f283e1F6c3b7F24901995624Ef7b78E94471,"January 18, 2021"
https://realt.co/product/s-9585-abington-ave-detroit-mi-48227/,0x219c820c2d25D8937601D8713235B556C4A37f62,"August 25, 2022"
https://realt.co/product/17500-evergreen-rd-detroit-mi-48219/,0x1FdB4015fD5E031C5641752C1e03B973ad5eA168,"April 22, 2021"
https://realt.co/product/20013-revere-st-detroit-mi-48234/,0xd590ab93067c473fb0647e7a8271979447519db0,"January 4, 2024"
https://realt.co/product/8017-8019-s-paulina-st-chicago-il-60620/,0x8c60eCcAB34FfCe7b54E985FC8B7BA280b45701d,"November 11, 2021"
https://realt.co/product/11125-craft-st-detroit-mi-48224/,0x7ca0118b50432d0a5c69f854ff017b6f22a10f88,"November 22, 2023"
https://realt.co/product/10993-worden-st-detroit-mi48224/,0x140d6cfde793f1a2eed5274454aa6f463ec8c075,"August 16, 2023"
https://realt.co/product/16049-16081-e-seven-mile-detroit-mi-48205/,0x1cc42015d1e4c97d8739d8fe663c47f0a49e9a38,"June 23, 2023"
https://realt.co/product/4638-blythin-rd-garfield-heights-oh-44125/,0x676af6cbfd595fe9a3c392e551082def6e6bb397,"January 25, 2024"
https://realt.co/product/10616-mckinney-st-detroit-mi-48224/,0xE5Ce63AC9a08c1EB160889151cD84855F16C94d2,"August 13, 2020"
https://realt.co/product/1-holdings-belvidere-st-detroit-mi-48214/,0x016E0081FcAad345691027908D5044534BcA1946,"February 23, 2023"
https://realt.co/product/18527-18529-kelly-rd-detroit-mi-48224/,0xd84D9C58a93e3d4b0acc5Ab5a5aA5E2Fa6B7ab75,"October 20, 2022"
https://realt.co/product/10617-hathaway-ave-cleveland-oh-44108/,0x06D0e5Aee443093aC5635B709C8a01342E59Df19,"February 11, 2021"
https://realt.co/product/18662-blackmoor-st-detroit-mi-48234/,0xf070fbec84004ff48ca17bd6523f4d4448cd656f,"November 24, 2023"
https://realt.co/product/s-9624-abington-ave-detroit-mi-48227/,0xf98Be7dDAB511622b5dE91039C48f1f2E37D0Bc1,"August 25, 2022"
https://realt.co/product/3888-fairview-st-detroit-mi-48214/,0x3f8ecb2d158cde11587270ab3f9744e0f3108354,"July 18, 2023"
https://realt.co/product/16012-maddelein-st-detroit-mi-48205/,0x16b18b9836fd01f1413b1bca28935ac00a1f43ce,"August 22, 2023"
https://realt.co/product/14825-wilfred-st-detroit-mi-48213/,0x43fED9F9BF7DeedCb314b432a8e38219dd62CE9e,"March 22, 2021"
https://realt.co/product/19530-hickory-st-detroit-mi-48205/,0x10cDE9d1E1a2d3B703f037a6788e04bc139CdF6f,"October 13, 2022"
https://realt.co/product/15860-hartwell-st-detroit-mi-48227/,0xA9F30C907321718e655B74463CA665B690B78894,"March 12, 2021"
https://realt.co/product/s-9200-harvard-rd-detroit-mi-48224/,0x53ceBce6BD24f8e14da85bA0627A92336Bd4F515,"August 25, 2022"
https://realt.co/product/20521-hull-st-detroit-mi-48203/,0x1d315b60ede11012ff8c980acd7cad65ac7ebdee,"January 4, 2024"
https://realt.co/product/3015-northwestern-st-detroit-mi-48206/,0x6607908da701d27f206b360fa46d5b00ceeb4b40,"November 24, 2023"
https://realt.co/product/17326-albion-st-detroit-mi-48234/,0x883646e436238811d2ebc309891779dbacb0e917,"September 20, 2023"
https://realt.co/product/19750-marx-st-highland-park-mi-48203/,0x5D0436F003AEF56990194f79A242Bc185843aEa5,"March 23, 2022"
https://realt.co/product/13885-bringard-dr-detroit-mi-48205/,0xb10a25660abeb2b9d5a9abd8044687b648e7f1d0,"January 4, 2024"
https://realt.co/product/19144-riopelle-st-highland-park-mi-48203/,0xe23a5fc3502976de653cb64e5c27dc01d700db36,"October 12, 2021"
https://realt.co/product/1760-elkins-dr-st-louis-mo-63136/,0xc9eb6e26bb3d773eb085827f62a162f570af92a7,"January 11, 2024"
https://realt.co/product/12580-maiden-st-detroit-mi-48213/,0x59dE64861dDF9309bE2d03d647d21C7a7609e384,"December 29, 2022"
https://realt.co/product/9133-devonshire-rd-detroit-mi-48224/,0x76dbEb740ecd1F3b052a9AFA302ABc7EB4Fb5390,"October 28, 2020"
https://realt.co/product/19333-moenart-st-detroit-mi-48234/,0x24293ab20159cfc0f3D7C8727CD827fbA63d4F64,"March 12, 2021"
https://realt.co/product/10435-10445-cadieux-rd-detroit-mi-48224/,0x0d5d0B74c690170a82Bf52E5d16388fC4Fa29082,"January 27, 2022"
https://realt.co/product/19596-goulburn-ave-detroit-mi-48205/,0x3150f0EbC0eFEe280b5348b9C8C271AD44Eb8B13,"December 4, 2020"
https://realt.co/product/16051-e-state-fair-st-detroit-mi-48205/,0x0e6a3fa67194ae6594edbe96153e28eefd2982f0,"November 8, 2023"
https://realt.co/product/11078-longview-st-detroit-mi-48213/,0xD5Fc0C4C4C5ff316e1E91494d963Ff1D52Ba25fF,"May 19, 2021"
https://realt.co/product/1-holdings-kinafremoha-st-detroit-mi-48215/,0x5c001ccc6340421590a200a328b1d7fc7d454964,"May 5, 2023"
https://realt.co/product/s-22233-lyndon-st-detroit-mi-48223/,0x034eCb6dc0608B73765f2965771A003D940eE8b2,"August 25, 2022"
https://realt.co/product/1815-s-avers-ave-chicago-il-60623/,0x8fcB39A25e639C8fbD28E8a018227D6570E02352,"June 1, 2021"
https://realt.co/product/9717-everts-st-detroit-mi-48224/,0x73BdE888664DF8DDfD156B52e6999EEaBAB57C94,"December 4, 2020"
https://realt.co/product/15753-hartwell-st-detroit-mi-48227/,0x8D1090dF790FFAFdACCda03015c05dF3b4cC9c21,"April 22, 2021"
https://realt.co/product/14882-troester-st-detroit-mi-48205/,0xff1B4D71Ae12538d86777A954b136cF723fCcEFD,"March 22, 2021"
https://realt.co/product/5760-lakepointe-st-detroit-mi-48224/,0x43ab521302fF36039BE6b425DDAeA5Ec30a0f8b5,"September 28, 2022"
https://realt.co/product/2318-2324-w-marquette-rd-chicago-il-60636/,0xF5aeAB9D9c707b56311066e5172239686AB88110,"June 1, 2021"
https://realt.co/product/18433-faust-ave-detroit-mi-48219/,0x46F8A600337dec5CaB03aa9b8F67f1D5B788ce28,"September 23, 2020"
https://realt.co/product/1890-marloes-ave-east-cleveland-oh-44112/,0x7524d382373c1a091789978A8b2C1DC707D2B213,"February 14, 2023"
https://realt.co/product/1-holdings-milton-st-detroit-mi-48234/,0x5a7715cf01a08ff1903a240c339fe5e884c01dcf,"October 5, 2023"
https://realt.co/product/3588-oakman-blvd-detroit-mi-48204/,0x87b2fB660f790b936e42093036E0b519F0b50b24,"December 8, 2022"
https://realt.co/product/10629-mckinney-st-detroit-mi-48224/,0xD5d1adf54Fbf73a00b197DdCfDAD7cc27D93002f,"April 7, 2021"
https://realt.co/product/1769-cheryl-ave-griffin-ga-30224/,0x19f824662ba9df78e368022f085b708fccc201c8,"September 21, 2023"
https://realt.co/product/7519-7521-wykes-st-detroit-mi-48210/,0xc8ED28cE508811216030B96e2Dc70883abAd5408,"April 28, 2022"
https://realt.co/product/19539-hickory-st-detroit-mi-48205/,0xEA91A67A23943984Bc8017E20C9FD2E40fD38C3D,"October 13, 2022"
https://realt.co/product/13114-glenfield-ave-detroit-mi-48213/,0x9F923653A19537b5a1b003854A1920fe67a8ffEB,"December 4, 2020"
https://realt.co/product/19000-fenton-st-detroit-mi-48219/,0xf7412e264FA85AE5e79ac3A4B64cE4669E32B98f,"May 10, 2022"
https://realt.co/product/10924-balfour-rd-detroit-mi-48224/,0xc49297c99f880f5f19df4ac988eba4df03ef6333,"June 8, 2023"
https://realt.co/product/11701-morang-ave-detroit-mi-48224/,0xEDcDDC374C78BB8596352a28faf1EBa9874aa2e1,"November 23, 2022"
https://realt.co/product/19335-rutherford-st-detroit-mi-48235/,0x478a4a6b4b864b0e633d15c73573877b0154e286,"January 4, 2024"
https://realt.co/product/15634-liberal-st-detroit-mi-48205/,0xa81F77E8988b28fB74243B907acE3c83353Dc80a,"May 8, 2020"
https://realt.co/product/7337-s-yale-ave-chicago-il-60621/,0x20170890ef210E402578F97D6B179784C45F3a1b,"November 24, 2021"
https://realt.co/product/12405-santa-rosa-dr-detroit-mi-48204/,0x9D918eE39a356bE8eF99734599c7e70160dB4Db6,"June 4, 2021"
https://realt.co/product/1389-bird-ave-birmingham-mi-48009/,0x2fB7eeEecE8498AF2bF5b00Ea29CA03005C35956,"January 10, 2022"
https://realt.co/product/16767-greenfield-rd-detroit-mi-48235/,0xa6004Ca1faB428152f27135355F21D6BcDF355Bd,"January 10, 2022"
https://realt.co/product/19218-houghton-st-detroit-mi-48219/,0xC731EcA970979Cd2Da2a1094A808F49894070D35,"February 10, 2021"
https://realt.co/product/3747-scovel-pl-detroit-mi-48208/,0xCfe61Eff2CDE5C5885bA3A649AB092F56BD2830F,"January 10, 2022"
https://realt.co/product/4407-mcclellan-detroit-mi-48214/,0x820629dB01bB56A62Bc75aEeF6EB8dfb0Eec1d04,"March 2, 2023"
https://realt.co/product/11380-pinehurst-st-detroit-mi-48204/,0xb061e8da0b08c8647516921af6a49b81d425f09f,"August 24, 2023"
https://realt.co/product/3851-mcclellan-ave-detroit-mi-48214/,0xb5fb9e224A5Cc76E61928eA7985d251520a5579c,"March 2, 2023"
https://realt.co/product/8034-faith-ln-montgomery-al-36117/,0x90d280b6456f8233e115e6aabb2ca89249dafd39,"August 25, 2023"
https://realt.co/product/1-holdings-navahoe-st-detroit-mi-48215/,0xd63265bbe136deff4f26e5976d21840c25df5e7a,"April 20, 2023"
https://realt.co/product/17310-bentler-st-detroit-mi-48219/,0xcc21b161171b181aa9cd7226a2c484175afd1fed,"September 1, 2023"
https://realt.co/product/425-steward-ave-jackson-mi-49201/,0x8a25F83819FdA66ff0fC6567c8327A5F154c2ec6,"December 13, 2021"
https://realt.co/product/9164-longridge-st-louis-mo-63137/,0xeffc3018fe9da6ca48f384d512da972217c596c3,"January 11, 2024"
https://realt.co/product/1-holdings-holcomb-st-detroit-mi-48214/,0xB7c1C306bFf953dF8997cC8D91949B7AFf36772b,"February 10, 2023"
https://realt.co/product/4239-alter-rd-detroit-mi-48215/,0x3AC16e7177a55D5fd8F8aB58263D1c764D462fDE,"January 13, 2023"
https://realt.co/product/14606-kentucky-st-detroit-mi-48238/,0x02b5d51e29fa35c9228cfa3ff968da6aaf1048dd,"May 5, 2023"
https://realt.co/product/13041-hayes-st-detroit-mi-48205/,0xc7785A2575606d444CefbC8A22591600Ae5aa9b4,"September 17, 2021"
https://realt.co/product/10040-cadieux-rd-detroit-mi-48224/,0xF793d1ba72E2914525205cA592DEC2142E700CB4,"September 5, 2022"
https://realt.co/product/2550-greenway-st-toledo-oh-43607/,0xaFD76591d02462cCE1AA5b6c6430854AA9a17E56,"August 25, 2021"
https://realt.co/product/18980-fenton-st-detroit-mi-48219/,0x3839Ab8550a64940964E0ECb02ED301005A96FfC,"May 5, 2022"
https://realt.co/product/20160-conant-st-detroit-mi-48234/,0x529ff4d9b07acd6366d0c3eb077ebaa2b06e71c4,"October 28, 2021"
https://realt.co/product/15841-coram-st-detroit-mi-48205/,0x8c3761C5d489eE5a5C30f874b5220C769a7C5a16,"July 20, 2021"
https://realt.co/product/s-9795-9797-chenlot-detroit-mi-48204/,0xef0c14c5d7da4d0447c28da7a9c8145d0a5a6f61,"June 2, 2022"
https://realt.co/product/10410-cadieux-rd-detroit-mi-48224/,0x4637aa1a13aa4050c6e4bcd6dde9c39e80e9dd54,"May 18, 2023"
https://realt.co/product/12747-12749-nashville-st-detroit-mi-48205/,0xa8aB830BfD0d91Bc017cdEc98a2a198B9938ea8d,"August 18, 2021"
https://realt.co/product/14511-houston-whittier-st-detroit-mi-48205/,0xa3bb6EA63C0fBf259E16ffe0586d84b2C83d7229,"October 6, 2022"
https://realt.co/product/22-lamar-dr-jennings-mo-63136/,0xef72555b093563ca00fb3493a165787f19e8dbb6,"January 11, 2024"
https://realt.co/product/11750-morang-ave-detroit-mi-48224/,0xCCCA5323052435Aa4b0eC94c1d0255f17E4f495C,"November 24, 2021"
https://realt.co/product/s-11217-beaconsfield-st-detroit-mi-48224/,0xCAf963cD253CF81664ecBCAd71D043C47edF77FB,"August 25, 2022"
https://realt.co/product/18668-st-louis-st-detroit-mi-48234/,0x945d833927380e25f402350667c6cd2d2615e7c2,"October 12, 2021"
https://realt.co/product/15800-tacoma-st-detroit-mi-48205/,0x423cc18b75c8a2331b2abb14d8bad8db84635870,"November 16, 2023"
https://realt.co/product/1612-denver-ave-toledo-oh-43605/,0xdE9122799c313d5cc5C4385984156AD068CdE331,"September 17, 2021"
https://realt.co/product/857-e-222nd-st-euclid-oh-44123/,0x1117ee7306c82190109869a1721021b96d6a249d,"January 18, 2024"
https://realt.co/product/14494-chelsea-ave-detroit-mi-48213/,0x2adc1cfA726A45264A328D9d2e2C692ceac97458,"April 14, 2021"
https://realt.co/product/14231-strathmoor-st-detroit-mi-48227/,0x9528a7402C0Fe85B817aa6E106EAFa03A02924c4,"February 17, 2021"
https://realt.co/product/5733-neely-ln-montgomery-al-36116/,0x70724f4332d7ee1918f71236c1746cdda732d90a,"October 19, 2023"
https://realt.co/product/19317-gable-st-detroit-mi-48234/,0x34eD9e71449529E034d0326cfBB3b5ccDCa00CBC,"December 4, 2020"
https://realt.co/product/18286-oakfield-ave-detroit-mi-48235/,0xf9a932df2010bd3d0e0f47bc61b7104ab82874da,"March 31, 2023"
https://realt.co/product/19154-sherwood-st-detroit-mi-48234/,0x1d5dA20522b1b94E3B7d983c954075Da429BBaE1,"July 20, 2020"
https://realt.co/product/13595-griggs-st-detroit-mi-48238/,0xec72022809156fb57564c8c3412e62dbc46298c3,"November 8, 2023"
https://realt.co/product/12866-lauder-st-detroit-mi-48227/,0xb5DD2b6E0A0422e069E1D2CC3Ed16533488a05e3,"March 9, 2021"
https://realt.co/product/18613-oakfield-ave-detroit-mi-48235/,0x20c1216e14cb307a0987eaeae4b7c7f3888ad538,"April 27, 2023"
https://realt.co/product/13370-wilshire-dr-detroit-mi-48213/,0x5b690b010944bDfA8B26116967FE3fB3c38cFAaC,"June 4, 2021"
https://realt.co/product/15011-monte-vista-st-detroit-mi-48238/,0x5767851017f7849f6cd3b4b76bd58b727293116e,"January 4, 2024"
https://realt.co/product/10700-whittier-ave-detroit-mi-48224/,0xe82CBb7C29d00a4296EE505d12a473C26cd9c423,"April 28, 2021"
https://realt.co/product/s-1418-w-marquette-rd-chicago-il-60636/,0xFc5073816Fe9671859EF1e6936EFd23BB7814274,"September 1, 2022"
https://realt.co/product/15048-freeland-st-detroit-mi-48227/,0xe3902E329Ef2D3FD7666022C139d75BCc984b7a5,"June 6, 2020"
https://realt.co/product/9131-quincy-st-detroit-mi-48204/,0x67f685a20fb55ac5e7d128d66a13bdbe77599136,"May 25, 2023"
https://realt.co/product/10059-britain-st-detroit-mi-48224/,0x0c84153FDcAfd65a4536c2d8d4856E6a6457fB21,"January 20, 2023"
https://realt.co/product/10021-grayton-st-detroit-mi-48224/,0x0954682ff1b512d3927d06c591942f50917e16a0,"June 23, 2021"
https://realt.co/product/3784-seneca-st-detroit-mi-48214/,0xA9e20a86d66493FD146abb9A1f946864773Ce0ae,"February 23, 2023"
https://realt.co/product/17813-bradford-st-detroit-mi-48205/,0x499A6c19F5537dd6005E2B5c6E1263103f558Ba4,"December 4, 2020"
https://realt.co/product/18933-fairport-st-detroit-mi-48205/,0xfb260178c2c0e5f920adea3dcc906bee4fea8a27,"September 15, 2023"
https://realt.co/product/10030-cadieux-rd-detroit-mi-48224/,0xdf7a80778a8be812e654291ffab21d61e9c21323,"February 15, 2022"
https://realt.co/product/14102-marlowe-st-detroit-mi-48227/,0x6c76cB9Ff41B40F75Fe8424268370A6c58f8468a,"April 2, 2023"
https://realt.co/product/19996-joann-ave-detroit-mi-48205/,0x311FC485f1FeA0c8Cc9b5c783E79f4313DDFa720,"May 21, 2021"
https://realt.co/product/3965-fairview-st-detroit-mi-48214/,0x8f0ef86efe4f2eba5f7a7bf4d0f3b6bc5681a7a7,"July 12, 2023"
https://realt.co/product/9135-yorkshire-rd-detroit-mi-48224/,0x744Ca59499BE33F6A112Eed3ACCA533954dA1050,"November 9, 2021"
https://realt.co/product/3310-3312-sturtevant-st-detroit-mi-48206/,0x2089b1b815A2FD0187a48a1C66C511DA828a8128,"May 20, 2022"
https://realt.co/product/18415-fielding-st-detroit-mi-48219/,0xc25d2de29428d0f5869b6b951e0f9fa19c414156,"November 24, 2023"
https://realt.co/product/s-14117-manning-st-detroit-mi-48205/,0x7DFeee178FC1F929A88ad69E4e8D493600dD26D0,"August 25, 2022"
https://realt.co/product/10756-balfour-rd-detroit-mi-48224/,0xdd79587c22d7b2a68c0aa0752a6f83b1d77556cd,"June 8, 2023"
https://realt.co/product/6923-greenview-ave-detroit-mi-48228/,0xD08d2b199E9E5df407427d4085877d1fDFf3b1d6,"October 1, 2020"
https://realt.co/product/3742-3746-whitney-st-detroit-mi-48206/,0xa918027e8e41152ca3420e78a09000ab40adb99b,"December 20, 2023"
