Txn Hash,timestamp,Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX,volume_bought,volume_sold,token_bought,token_sold
0x186fcfdf318d374d8850699f0e02284f97ffd6835bb48dd9b65d5ff29387b116,1584116540,Buy,1.045479022, ETH,0.96243936, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.08628041,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.045479022,0.96243936, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x63288b3ef9f2a58a5a3d6c6afd44ed335d206cfe9b960cda9b4e5550d2b1da23,1584116823,Swap,1.734005304, UNI-V1,1.580063061, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.91122158,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.734005304,1.580063061, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xdd3c7bd43ea890d5e36065c428c28aa90b5be4e820e9a4305546d7f8a2a27f1e,1584136701,Buy,1.095194171, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.09519417,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.095194171,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x6e40c3a197dd13687a9b42072ce6dc6d3112d46ebabbc508107a834aef207fb7,1584184196,Buy,3.198575234, ETH,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.06619174,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,3.198575234,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x8af746f3f12b97f4e796328c7abce73a5fbd72f4079e9fc6cd38e84d968b8269,1584196040,Swap,7.899249556, UNI-V1,7.157201776, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.90606098,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,7.899249556,7.157201776, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xfb2c2099902e73604fae1b422553e2fa5ee7df860400a144a126a91a9d598584,1584210990,Buy,1.14398036, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.14398036,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.14398036,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x6af9998731d7f3bb98fb2ce97fdeaa20757599d5061596c211eeda8f7cf4259a,1584218645,Buy,6.020015306, ETH,5.5, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.09454824,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,6.020015306,5.5, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x02bcc87d9502c79e0b9c1e04471a87e63513bb6dfbc413fd512a0400887a4c9b,1584227218,Swap,1.191896372, UNI-V1,1.115246653, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.93569095,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.191896372,1.115246653, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x1adb9dfbd533b0c71fcba95ad29bc80a17d495f98a39dc63252a88ce1038458c,1584229862,Swap,0.476340012, UNI-V1,0.44107462, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.92596593,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.476340012,0.44107462, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x886a2c7cd6b8cbfa65fb260c005244eecea1ad1749ca9dc9b6e2dceee4108df6,1584257447,Buy,0.844, ETH,0.775126932, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.08885392,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.844,0.775126932, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xd5e9e951095c58e8422ca65230648f28a766e556939f4fed37e740c9da2c6dbb,1584266856,Sell,0.450986239, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.495154046, ETH,1.09793604,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.495154046,0.450986239, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x8bd9aedfd36aa923080c445362aceb896fe1dfd60009c9856826d376eb4b51f4,1584268180,Swap,0.10529994, UNI-V1,0.095551476, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.90742194,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.10529994,0.095551476, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xd21a366f991fdd8b6b2f3eb59c2e8fba8ad588b4585156d0298ab2b70cca14b1,1584268600,Swap,3.980210962, UNI-V1,3.522985772, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.88512539,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,3.980210962,3.522985772, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x779eb5130574845599c84518a0d7b6c0c2c743a483cc5087f80a360a8677f4b3,1584269005,Buy,5.560247116, ETH,5, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.11204942,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,5.560247116,5, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xe4eee4af4e8eceeda5a3339de46dee61711e4c10bfc08020c1dfdcdf33c4e49b,1584288377,Swap,1.088445623, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.91874135,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.088445623,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xc7eb188f953179d0f7b99e90629b161abac30b4b0725fc7bfd6ad87add8ea4ac,1584293541,Swap,0.106692941, UNI-V1,0.097297711, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.91194141,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.106692941,0.097297711, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xdd2b57c600815c4bdfc724d39f3f8b08ef41b13cd98c981d524f411cd5ca12d0,1584303593,Swap,0.01932494, UNI-V1,0.017609375, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.91122536,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.01932494,0.017609375, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x07b3cae00a15be3fa6067cf274bee0cf8866739f08d5da2608410560fc2ea599,1584303593,Sell,0.156835128, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.17232689, ETH,1.09877737,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.17232689,0.156835128, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x57a5eea41884149d2661368c52ee97a703681b28ccc26d8a6272194a198a6ffe,1584305755,Swap,0.163135538, UNI-V1,0.14814975, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.90813903,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.163135538,0.14814975, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xd53295606926c0c9cb6986da3c41bd59e45ed719ae1d15f0be90fd5a565d09a4,1584306149,Buy,4.262509684, ETH,4, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.06562742,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,4.262509684,4, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xe0b6a8805bef4e81a9324f776ba968fef0cca2622b4e07740935a43be6531114,1584340783,Swap,0.043816609, UNI-V1,0.042016809, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.95892426,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.043816609,0.042016809, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xd90f936aa3a639d2ed22829c747fb297b895820e989af846f4d29f1579f3ff51,1584342450,Swap,0.958364467, UNI-V1,0.912957324, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.95262017,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.958364467,0.912957324, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x53a9133a27145996a65422fda353ac247623033e26e566bdd99ad007b4f49828,1584346462,Swap,0.601586977, UNI-V1,0.567232658, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.94289384,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.601586977,0.567232658, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x7268489b93b5d35f7a0f14fbc6977c650897dbc7ac8a65fe1ca866221a7eb739,1584347768,Buy,7, ETH,6.286741086, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.11345448,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,7,6.286741086, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x60f950bc4b71ab7befb9328ee701072bd5e698b0b12dcf3a594a0a5e1862cd66,1584361945,Swap,2.363437822, UNI-V1,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.84622493,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,2.363437822,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x931a9b327835aa7c1d56b3a18e398eecf8c40f6ff08ac5cbe6431b2dbc39197f,1584412820,Swap,1.208135176, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.82772195,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.208135176,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xf0a78c6087f5a72221cf1246812b0161f05617ef8d32a667a6d832c19c8ada64,1584428721,Swap,0.124534239, UNI-V1,0.102238771, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.82096917,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.124534239,0.102238771, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x9b708e8ad11841408622de9b697ff2b5787e66ed58f1708de22cf34e239312fe,1584433263,Buy,2.387961856, ETH,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.19398093,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,2.387961856,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x02110eca954bae1731855d4984765eba6ad59ff47a9b702cd794946206688e65,1584465784,Swap,1.20431593, UNI-V1,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.83865037,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.20431593,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x0dbc3e240c0a84a1d66dbdb8d8793c42bf9a9e0b3da3cea09bdd94a25708d74b,1584471927,Swap,1.222450419, UNI-V1,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.82620938,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.222450419,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x178adbc7a08ffe15108cae68b7ec7d831bb728429e2667bea7c6ff9b6c9d57d8,1584480096,Swap,0.059166557, UNI-V1,0.048500609, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.81973013,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.059166557,0.048500609, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x9c82f9e3039f2d40c222a61b42d4f1e8d40aed04d9420812b2de39dfe36dce68,1584486619,Buy,1.204105646, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.20410565,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.204105646,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xc12056ccd79091888e963ae223cdad5f41c5a1d24208f17a941648f492bd10e8,1584498952,Swap,0.016569396, UNI-V1,0.013778753, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.83157846,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.016569396,0.013778753, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xfa1e3649b0118090426d11dec7ba05c7683f47b364d315e9375ffc85fe49e9de,1584517300,Swap,2.441402256, UNI-V1,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.81920134,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,2.441402256,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x88162fb4d61a41bc4b4629f97cd718755c59b65bce644f731042d883d967637a,1584552958,Swap,0.114352264, UNI-V1,0.092224708, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.80649656,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.114352264,0.092224708, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x59ca5155cef0e26562183d513d258a0f693f300763005daf1de59cefc2c139c0,1584555515,Swap,1.250177996, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.7998861,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.250177996,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xaae42c1b0c06ebca93785ac06e62a888e67490cff622b94091311afbabfa547b,1584555739,Buy,1.242744243, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.24274424,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.242744243,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x0c0d4034691c3153c0f07b6444fc096f35405d2b596cb9f0421e2e53072a50c2,1584559269,Swap,0.523680601, UNI-V1,0.420701455, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.80335505,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.523680601,0.420701455, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xbffd67ed22c23461e6233f6d16cdf4313d9ded16ab82ff1947dd34a496637219,1584563563,Buy,1.232003409, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.23200341,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.232003409,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xcf144a08686224b8eb659c8aa888ca6e8a7215c2782710b6be68bda81d38d020,1584576170,Buy,1.213748097, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.2137481,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.213748097,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xfab6b2b239e024270934837bde50e5304432972db3af07f53c2bea2fe003b8a4,1584583480,Sell,0.017430989, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.021129152, ETH,1.21216027,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.021129152,0.017430989, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xe83fde35da6bdb23419cdc48871ba267e0040a5d9a80852a6545e3da49a62a64,1584583971,Sell,0.017456115, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.021165095, ETH,1.21247459,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.021165095,0.017456115, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x807bc2af213c03e6687616d8a9908a287562d91fbeb4123cb4847ee0e0630afb,1584621242,Buy,1.154245144, ETH,0.964421419, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.19682653,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.154245144,0.964421419, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xcb0018c8757097769787bc5f535b75c1ba56d2f6ce43b1b46a55a46b5db7773c,1584627240,Buy,2.342226101, ETH,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.17111305,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,2.342226101,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x2aef8f44e61a1092c02a91d2b4db689cd30f12225f8f640fbefdf40f58101f7a,1584635037,Buy,1.145808229, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.14580823,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.145808229,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x550156939e94509d7261e5f85b8de3b3fb5f75d16aab98d53d3be54fa569faea,1584636633,Buy,1.129429213, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.12942921,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.129429213,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x2a05b114748a51b70040084b2e865b8182726524c5936f9706ea03b89047d678,1584637015,Buy,3.293522059, ETH,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.09784069,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,3.293522059,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x3b95b0de76d2a0ee5c8c7203b8434897cdb05bdff7105dec320977d0b50a8809,1584640919,Buy,1.0498, ETH,0.983486406, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.06742706,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.0498,0.983486406, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x02b33e2826d0447835c9c28603b63f0533f31a6f2e98d5977b379e48eb845c41,1584659050,Buy,2.091221518, ETH,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.04561076,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,2.091221518,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xd8c3858a0ebd7aaa6e7174d1064986f2780f5a6f9f808f375b8e59bc1e49629f,1584675360,Swap,1.044642571, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.95726522,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.044642571,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xd47ac4f3b9b6f8b68b87940c209594fbb6ec1bfd3b0bf662383cfa0c474724c1,1584693670,Buy,1.038426948, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.03842695,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.038426948,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xdd2b7a1f88c5b7dcaf33015c4de69fa7ad192655afeb40733c4fc1a3d02dd8c2,1584694362,Buy,3.031657353, ETH,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.01055245,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,3.031657353,3, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xc6a9dd4edd9f8e1f98621f4bdda53a9d95d4c8ec7bb6ba0366e40194f488cf02,1584704355,Buy,1.954120294, ETH,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.97706015,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.954120294,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xa69de07ec5df3cbb8f7059201d82bafc18ccf8a0950bec817f7910b6f4009c4b,1584707068,Swap,0.976382358, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.97638236,UNI-V1 per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.976382358,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0xcb21cf5e45a1ee830c41993ac490e3274b83ca12ddb548c6f2695151de86e26a,1584711294,Swap,1.992471098, UNI-V1,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.99623555,UNI-V1 per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.992471098,2, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x372344ffc8d65d7c2ec5feff19e55a4f036586cce6d3b565f95a09dc29f7037e,1584713857,Buy,0.996987316, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.99698732,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,0.996987316,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xd370f39987eda00ddad5a00691393782f436f1f682138ab37dc32c5db9a44859,1584724695,Swap,1.033296049, UNI-V1,1.03, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.99681016,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.033296049,1.03, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x0c614d5435053171f28f1971d02866e75dca9532ddf714543ed6e94d02b5b3f4,1584724772,Swap,1.027348359, UNI-V1,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.98311346,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.027348359,1.01, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x8fa47e52aec511feb6aad9264597790a38a2987205e221a1fd9a1134c26ec326,1584724902,Swap,1.031235223, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.96971086,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.031235223,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x54249fadd4bd9724ecb7f176a91285d7eb0b78f4f7a898172a4fe58596af710d,1584725320,Swap,1.045515189, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.95646626,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.045515189,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x09787001a0766ddd90860b94500e12f47fa324a4b8a7ac45a60f581eb7523591,1584734632,Swap,1.059943757, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.94344629,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.059943757,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x42341f517c1ce4adea4a9e40f4630a700865e5458ba9293e0a9fd668abd8f9da,1584736538,Buy,6.67631592, ETH,6, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.11271932,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,6.67631592,6, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xdd4f781acb648789f98011542bc1cfe09416e710173dc1b4bfa62b80a3a24dcf,1584740593,Buy,1.145260463, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.14526046,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.145260463,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xccebe73d7123a2174962365cafef21f44a04d04b370d51de30aa4aff78cc88a6,1584740981,Buy,1.129227097, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.1292271,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.129227097,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0xc55e5f03d64954dc76e5b5a4bfab86bb9a2e68c798608690abaa6cbd999c6674,1584748776,Buy,1.113528248, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.11352825,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.113528248,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x5cf6a2762c9d42c6f8cf475e84a432cc5a088cf7b8a67d0a8b228efe7e63d1cb,1584756682,Buy,1.098154674, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.09815467,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.098154674,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x05bbf230eb76d20892877f5507e61393705b447df1d07197780d3f6f8b519bac,1584757172,Buy,1.083097449, ETH,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,1.08309745,ETH per REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,Uniswap,1.083097449,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, ETH
0x7c64f0595066b6416689b18a1802c3670192e4333198d71aa7c373c73977ea45,1584783281,Swap,1.089625394, UNI-V1,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.9177466,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,1.089625394,1, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
0x936acdfa69dc0cfe6a3366bf7fc51355ee136cf9a8317f087281fc55f34080a5,1584790935,Swap,0.042511873, UNI-V1,0.038736078, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI,0.91118258,REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI per UNI-V1,Uniswap,0.042511873,0.038736078, REALTOKEN-10024-10028-APPOLINE-ST-DETROIT-MI, UNI-V1
